serial_number,website_name,url,title,date,content
562,INDIA TODAY,https://www.indiatoday.in/programme/first-up/video/delhi-breaks-pollution-record-again-pm-modi-shares-stage-with-pawan-kalyan-2460347-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi breaks pollution record again, PM Modi shares stage with Pawan Kalyan",,"Here are the top developments of the hour, Delhi has broken the pollution record again with Anand Vihar's Air Quality Index (AQI) touching 999. With the AQI just one mark short of the Diwali celebrations, experts have raised serious concerns. Meanwhile, in poll-bound Telangana, Jana Sena Chief Pawan Kalyan showered praise for PM Modi-led BJP government at the Centre. PM Modi also shared the stage with the actor-politician.
Read More"
563,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-how-to-avoid-respiratory-issues-during-and-after-diwali-2460330-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air Pollution: How to avoid respiratory issues during and after Diwali,"UPDATED: Nov 8, 2023 12:49 IST",Listen to Story
564,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-severe-aqi-greater-noida-ncr-pollution-levels-2460196-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality 'severe' again, AAP sends team to inspect stalled smog tower","UPDATED: Nov 8, 2023 11:55 IST",Listen to Story
565,INDIA TODAY,https://www.indiatoday.in/visualstories/information/air-pollution-5-home-remedies-to-stop-coughing-74916-08-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air Pollution: 5 Home Remedies to Stop Coughing,,By Animesh Bhardwaj
566,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-school-closures-parents-demand-permanent-solution-to-air-pollution-2460246-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi school closures: Parents demand permanent solution to air pollution,"UPDATED: Nov 8, 2023 09:39 IST",Listen to Story
567,INDIA TODAY,https://www.indiatoday.in/trending-news/story/anand-mahindra-offers-solution-to-curb-delhis-air-pollution-see-post-2460231-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Anand Mahindra offers solution to curb Delhi's air pollution. See post,"UPDATED: Nov 8, 2023 08:56 IST",Listen to Story
568,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/odd-even-scheme-an-attempt-to-mislead-people-courts-delhi-lieutenant-governor-2460194-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Odd-even scheme an attempt to mislead people, courts: Delhi Lieutenant Governor","UPDATED: Nov 8, 2023 06:16 IST",Listen to Story
569,INDIA TODAY,https://www.indiatoday.in/law/story/delhi-pollution-supreme-court-taxis-cabs-registration-one-passenger-each-smog-2460187-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Many taxis on roads with one passenger each: Supreme Court amid Delhi pollution,"UPDATED: Nov 8, 2023 02:42 IST",Listen to Story
570,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-civic-body-monitoring-construction-ban-cleanliness-in-polluted-areas-2460185-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi civic body monitoring construction ban, cleanliness in polluted areas","UPDATED: Nov 8, 2023 01:38 IST",Listen to Story
571,INDIA TODAY,https://www.indiatoday.in/newsmo/video/get-indoor-plants-to-fight-air-pollution-at-home-2460174-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Get indoor plants to fight air pollution at home,,"Did you know that plants can help you fight air pollution? Don't be surprised. Indoor plants are your best bet against air pollution. Watch the video to find out how. 
  Read More"
572,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-vehicles-without-pollution-certificates-fined-challan-2460171-2023-11-08?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi: Over 4,700 vehicles, without pollution certificates, fined in last 4 days","UPDATED: Nov 8, 2023 00:00 IST",Listen to Story
573,INDIA TODAY,https://www.indiatoday.in/cities/noida/story/noida-smog-tower-brings-down-air-pollution-level-in-nearby-areas-2460075-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Noida smog tower brings down air pollution level in nearby areas,"UPDATED: Nov 7, 2023 23:51 IST",Listen to Story
574,INDIA TODAY,https://www.indiatoday.in/law/supreme-court/story/supreme-court-delhi-air-pollution-quality-stubble-burning-punjab-2459403-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Steps taken only on paper': Top quotes by Supreme Court on Delhi air pollution,"UPDATED: Nov 7, 2023 22:08 IST",Listen to Story
575,INDIA TODAY,https://www.indiatoday.in/law/story/air-pollution-what-delhi-punjab-governments-told-supreme-court-about-steps-taken-2460110-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air pollution: What Delhi, Punjab governments told Supreme Court about steps taken","UPDATED: Nov 7, 2023 21:12 IST",Listen to Story
576,INDIA TODAY,https://www.indiatoday.in/visualstories/wellness/air-pollution-best-foods-for-immunity-74858-07-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution: Best foods to boost immunity,,
577,INDIA TODAY,https://www.indiatoday.in/law/story/supreme-court-hearing-delhi-pollution-blame-game-aap-centre-stubble-burning-punjab-haryana-diwali-2459164-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Order on firecrackers binding on all states, not just Delhi-NCR: Supreme Court","UPDATED: Nov 7, 2023 19:25 IST",Listen to Story
578,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-could-increase-the-risk-of-stroke-be-aware-of-these-signs-2459336-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution could increase the risk of stroke: Be aware of these signs,"UPDATED: Nov 7, 2023 18:47 IST",Listen to Story
579,INDIA TODAY,https://www.indiatoday.in/law/story/supreme-court-summons-delhi-air-pollution-control-panel-chief-ashwani-kumar-friday-data-smog-towers-2459381-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Supreme Court summons Delhi pollution control panel chief on Friday with data,"UPDATED: Nov 7, 2023 18:26 IST",Listen to Story
580,INDIA TODAY,https://www.indiatoday.in/programme/5ive-live/video/delhi-air-pollution-supreme-court-hits-out-at-aap-calls-out-optics-and-politics-2459388-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution: Supreme Court hits out at AAP, calls out 'optics' and 'politics'",,"The big focus of this episode of 5Live is on the Supreme Court's observations on Delhi's air pollution. The Supreme Court today pulled up Delhi, Punjab, Uttar Pradesh and Rajasthan governments over stubble burning, saying that Delhi cannot be made to go through severe air pollution year after year. 

Read More"
581,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-pollution-supreme-court-asks-punjab-delhi-up-and-rajasthan-governments-to-stop-stubble-burning-2459196-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"'Stop farm fires, don't care how,' Supreme Court tells Punjab, warns other states","UPDATED: Nov 7, 2023 16:32 IST",Listen to Story
582,INDIA TODAY,https://www.indiatoday.in/visualstories/information/5-ways-to-protect-your-hair-from-air-pollution-74778-07-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,5 Ways To Protect Your Hair From Air Pollution,,
583,INDIA TODAY,https://www.indiatoday.in/india/story/all-schools-till-class-9-to-remain-closed-until-november-10-amid-air-pollution-2459300-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Noida schools till Class 9 shut until Friday, online classes amid air pollution","UPDATED: Nov 7, 2023 15:48 IST",Listen to Story
584,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-ncr-air-quality-to-improve-imd-wind-rain-pollution-farm-fires-2459286-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi may get relief with forecast of higher wind speed, light rain after Diwali","UPDATED: Nov 7, 2023 15:47 IST",Listen to Story
585,INDIA TODAY,https://www.indiatoday.in/law/supreme-court/story/delhi-air-pollution-odd-even-scheme-supreme-court-pulls-up-aap-government-stubble-burning-aqi-2459234-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"After Supreme Court's 'odd-even mere optics' remark, AAP says 'will study...'","UPDATED: Nov 7, 2023 15:18 IST",Listen to Story
586,INDIA TODAY,https://www.indiatoday.in/information/story/what-is-grap-4-all-you-need-to-know-2458632-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,What is GRAP 4? All you need to know,"UPDATED: Nov 7, 2023 11:01 IST",Listen to Story
587,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-air-quality-index-aqi-odd-even-scheme-primary-schools-shut-2459056-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality remains toxic despite marginal improvement,"UPDATED: Nov 7, 2023 10:30 IST",Listen to Story
588,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/schools-in-gurugram-faridabad-closed-till-class-5-amid-rising-air-pollution-2459112-2023-11-07?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Schools in Gurugram, Faridabad closed till class 5 amid rising air pollution","UPDATED: Nov 7, 2023 09:47 IST",Listen to Story
589,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-diwali-cracker-ban-survey-ncr-aqi-pollution-2458911-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Despite ban, 1 in 3 families in Delhi planning to burst crackers on Diwali: Survey","UPDATED: Nov 6, 2023 23:25 IST",Listen to Story
590,INDIA TODAY,https://www.indiatoday.in/programme/news-today/video/delhi-air-emergency-can-aap-escape-culpability-2459000-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air emergency: Can AAP escape culpability?,,"As pollution continues to choke Delhiites for the 5th day as air quality hits hazardous levels, Delhi Environment Minister Gopal Rai criticised the BJP for placing blame on Punjab for Delhi's pollution, pointing out that their governments in Uttar Pradesh and Haryana have been unable to ban diesel buses over the last decade. 
Read More"
591,INDIA TODAY,https://www.indiatoday.in/newsmo/video/can-wearing-masks-help-you-fight-air-pollution-pollution-ready-2459007-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Can wearing masks help you fight air pollution? Pollution Ready,,"Masks- they came to our help during the deadly Covid-19 pandemic. But can they really help in fighting air pollution? Watch the video to find out. 

Read More"
592,INDIA TODAY,https://www.indiatoday.in/india/video/has-centre-done-enough-to-fight-delhis-air-pollution-2458998-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Has centre done enough to fight Delhi's air pollution?,,"Hours after Delhi govt announced the odd-even car rationing scheme, Delhi BJP slammed the Arvind Kejriwal dispensation's decision to implement a week-long odd-even scheme in the city after Diwali to curb vehicular pollution, saying the government was punishing people for its failure to check air pollution.
Read More"
593,INDIA TODAY,https://www.indiatoday.in/visualstories/wellness/youtube-is-somehting-better-74617-06-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution: 5 at-home exercises for weight loss,,
594,INDIA TODAY,https://podcasts.indiatoday.in/health/health-wealth/do-we-really-need-to-stress-about-pollution-health-wealth-ep-15-706789-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Do We Really Need To Stress About Pollution? | Health Wealth, Ep 15",,"Taash party with a mask on, winter picnic with a portable air purifier, Christmas with an anti-pollution tree --- how far should you go to make sure you breathe clean air? Even though we largely know the ill-effects of particle matter and toxic gases, it still takes doctors time to convince people to mask. Many respond with--""""I don't want to obsess about pollution""""."
595,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-banks-on-iit-kanpurs-artificial-rain-to-tackle-pollution-crisis-2458933-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi banks on IIT Kanpur's artificial rain to tackle pollution crisis,"UPDATED: Nov 6, 2023 19:23 IST",Listen to Story
596,INDIA TODAY,https://www.indiatoday.in/trending-news/story/delhi-ncr-was-rocked-by-earthquake-tremors-and-memes-followed-2457941-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi NCR was rocked by earthquake tremors. And memes followed…,"UPDATED: Nov 6, 2023 19:16 IST",Listen to Story
597,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-how-to-protect-your-skin-from-thick-smog-covering-delhi-2458853-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution: How to protect your skin from thick smog covering Delhi,"UPDATED: Nov 6, 2023 19:06 IST",Listen to Story
598,INDIA TODAY,https://www.indiatoday.in/programme/5ive-live/video/delhi-ncr-chokes-as-air-quality-dips-odd-even-scheme-back-from-nov-13-20-2458906-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi-NCR chokes as air quality dips, Odd-Even scheme back from Nov 13-20",,"The big focus of this episode of 5Live is on rising air pollution in Delhi-NCR. The national capital was covered in thick layers of smog, choking Delhiites. The AQI on Monday clocked 450 for the fifth straight day, prompting the Delhi Government to enforce the Odd-Even scheme in the city back from Nov 13-20 while schools will be online for all Classes except 10 and 12 till Friday.
Read More"
599,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/stubble-burning-solution-iit-delhi-develops-sustainable-homes-from-agro-waste-2458905-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Stubble-burning solution: IIT Delhi develops sustainable homes from agro-waste,"UPDATED: Nov 6, 2023 18:30 IST",Listen to Story
